stateus,serial,statefip,ftotinc,momloc,parrule,edattan,edattand,yrschl,educus,pernum,momrule,sploc,nchild,age,sex,race,marst,agemarr,marrno,chborn,marrqtr,bpl,hispan,school,higrade,classwkr,wkswork1,uhrswork,incwage,poverty,incbus,incwelfr,widow,birthqtr,qage,qbirthmo,qbpl,qchborn,qeduc,qincbus,qincwage,qsex,quhrswor,qwkswork,birthfrac,age_qtr,r_black,hisp,r_oth,wkpay_lyr,incwage_orig,ftotinc_orig,nonwinc,ftotinc_temp,nonwinc_temp,l_ftotinc,l_nonwinc,age1,sex1,birthqtr1,qage1,qbirthmo1,qsex1,age_qtr1,age2,sex2,birthqtr2,qage2,qbirthmo2,qsex2,age_qtr2,age3,sex3,birthqtr3,qage3,qbirthmo3,qsex3,age_qtr3,age4,sex4,birthqtr4,qage4,qbirthmo4,qsex4,age_qtr4,age5,sex5,birthqtr5,qage5,qbirthmo5,qsex5,age_qtr5,age6,sex6,birthqtr6,qage6,qbirthmo6,qsex6,age_qtr6,age7,sex7,birthqtr7,qage7,qbirthmo7,qsex7,age_qtr7,age8,sex8,birthqtr8,qage8,qbirthmo8,qsex8,age_qtr8,age9,sex9,birthqtr9,qage9,qbirthmo9,qsex9,age_qtr9,age10,sex10,birthqtr10,qage10,qbirthmo10,qsex10,age_qtr10,age11,sex11,birthqtr11,qage11,qbirthmo11,qsex11,age_qtr11,age12,sex12,birthqtr12,qage12,qbirthmo12,qsex12,age_qtr12,age13,sex13,birthqtr13,qage13,qbirthmo13,qsex13,age_qtr13,age14,sex14,birthqtr14,qage14,qbirthmo14,qsex14,age_qtr14,age15,sex15,birthqtr15,qage15,qbirthmo15,qsex15,age_qtr15,age16,sex16,birthqtr16,qage16,qbirthmo16,qsex16,age_qtr16,age17,sex17,birthqtr17,qage17,qbirthmo17,qsex17,age_qtr17,ftotinc_father,age_father,sex_father,wkswork1_father,uhrswork_father,incwage_father,birthqtr_father,qage_father,qbirthmo_father,qsex_father,age_qtr_father,r_black_father,hisp_father,r_oth_father,wkpay_lyr_father,l_ftotinc_father,l_nonwinc_father,_father_merge,chborn_orig,age_21_35,age_36_50,count_child,cnum_2,cnum_mt2,cnum_mte2,cnum_mte2_test,age_oldest,age_youngest,age_oldest_qtr,f_boy,s_boy,twoboys,twogirls,samesex,twins,age_fbirth,age_fbirth_father,coll,l_incwage,l_wkswork1
18,1514680,18,102880.49588154,0,0,3,312,14,812,2,0,1,2,3.0426666666666655,2,1,1,19,1,2,4,45310,0,1,170,3,46,40,35696.44628577,501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,33.75,0,0,0,1,17005,49010,67184.04959577,102880.49588154,67184.04959577,11.541323359459247,11.115191141131758,12,1,2,0,0,0,12.5,11,1,1,0,0,0,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102880.49588154,33,1,48,40,67184.04959577,2,0,0,0,33.5,0,0,0,1,11.541323359459247,10.48280641899695,3,3,1,0,2,1,0,1,1,12,11,12.5,1,1,1,0,1,0,0.456666666666667,21,1,10.48280641899695,3.828641396489095
29,2398510,29,26250.16529277,0,0,3,311,12,700,1,0,0,2,-1.9573333333333345,2,3,3,20,1,2,2,1700,0,1,150,3,50,40,26250.16529277,213,0,0,0,1,0,0,0,0,0,2,2,0,1,2,0.75,28.75,1,0,0,1,12505,12505,0,26250.16529277,1,10.175427564867373,0,7,2,4,0,0,0,7,2,1,1,0,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,7,2,7,0,1,0,0,0,0,0.456666666666667,NA,0,10.175427564867373,3.912023005428146
40,3482287,40,67614.38017434,0,0,3,312,14,812,2,0,1,2,1.0426666666666655,2,1,1,21,1,2,3,2900,0,1,170,3,52,40,23941.07438337,435,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,31.25,0,0,0,1,11405,32210,43673.30579097,67614.38017434,43673.30579097,11.121575963880899,10.684492342972696,8,1,1,0,0,0,8.75,4,2,1,0,0,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67614.38017434,31,1,52,40,43673.30579097,4,0,0,0,31,0,0,0,1,11.121575963880899,10.083350856274143,3,3,1,0,2,1,0,1,1,8,4,8.75,1,0,0,0,0,0,1.456666666666667,22,1,10.083350856274143,3.9512437185814275
39,3370457,39,40052.231410320004,0,0,3,311,12,700,2,0,1,5,1.0426666666666655,2,1,1,17,1,5,4,3900,0,1,150,0,0,0,0,175,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,31,0,0,0,0,0,19080,40052.231410320004,40052.231410320004,40052.231410320004,10.59793966655793,10.59793966655793,14,1,1,0,0,0,14.75,13,1,1,0,0,0,13.75,11,1,2,0,0,0,11.5,10,2,4,0,0,0,10,0,1,2,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40052.231410320004,36,1,52,40,38194.46281503,4,0,0,0,36,0,0,0,1,10.59793966655793,7.527131366563586,3,6,1,0,5,0,1,1,1,14,0,14.75,1,1,1,0,1,0,-4.543333333333333,21,0,0,0
17,1441112,17,26250.16529277,0,0,3,312,14,812,2,0,1,3,1.0426666666666655,2,1,1,19,1,3,1,1700,0,1,170,0,0,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,31.75,0,0,0,0,0,12505,26250.16529277,26250.16529277,26250.16529277,10.175427564867373,10.175427564867373,11,1,4,0,0,0,11,8,2,3,0,0,0,8.25,6,1,1,0,0,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26250.16529277,32,1,52,48,0,4,0,0,0,32,0,0,0,1,10.175427564867373,10.175427564867373,3,4,1,0,3,0,1,1,1,11,6,11,1,0,0,0,0,0,-0.543333333333333,21,1,0,0
36,3226243,36,56698.677693540005,0,0,3,311,12,700,2,0,1,2,4.0426666666666655,2,1,1,21,1,2,3,3600,0,1,150,3,30,12,6308.0165297700005,365,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.5,34.5,0,0,0,1,3005,27010,50390.661163770004,56698.677693540005,50390.661163770004,10.945506168342314,10.827561142520695,10,1,1,0,0,0,10.75,6,2,4,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56698.677693540005,35,1,52,40,50390.661163770004,4,0,0,0,35,0,0,0,1,10.945506168342314,8.749576568524962,3,3,1,0,2,1,0,1,1,10,6,10.75,1,0,0,0,0,0,2.456666666666667,24,0,8.749576568524962,3.4011973816621555
48,4264135,48,48280.991742,0,0,2,221,11,600,2,0,1,4,2.0426666666666655,2,2,1,18,1,4,3,4800,1,1,140,3,28,40,7315.61983569,236,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.25,32.25,0,1,0,1,3485,23000,40965.37190631,48280.991742,40965.37190631,10.784793216466941,10.620482401170369,13,1,2,0,0,0,13.5,11,2,2,0,0,0,11.5,10,2,2,0,0,0,10.5,9,2,1,0,0,0,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48280.991742,34,1,52,40,37795.61983977,1,0,0,0,34.75,0,1,0,1,10.784793216466941,9.257736412638307,3,5,1,0,4,0,1,1,1,13,9,13.5,1,0,0,0,0,0,-2.543333333333333,21,0,8.897767044750278,3.332204510175204
13,1126288,13,57958.18182594,0,0,3,311,12,700,2,0,1,2,-1.9573333333333345,2,1,1,19,2,2,3,1300,0,1,150,3,51,40,14389.834712670001,373,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.5,28.5,0,0,0,1,6855,27610,43568.34711327,57958.18182594,43568.34711327,10.967477026479854,10.682086182042793,7,2,1,0,0,0,7.75,4,1,3,0,0,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57958.18182594,42,1,45,54,21841.90082937,3,0,0,0,42.25,0,0,0,1,10.967477026479854,10.494499039787234,3,3,1,0,2,1,0,1,1,7,4,7.75,0,1,0,0,0,0,-0.543333333333333,34,0,9.574277313552068,3.9318256327243257
4,162369,4,65935.04133114,0,0,3,312,14,812,2,0,1,2,2.0426666666666655,2,1,1,21,1,2,4,1700,0,2,172,6,36,30,9246.859505370001,425,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,32.5,0,0,0,1,4405,31410,56688.18182577001,65935.04133114,56688.18182577001,11.096425314088346,10.945321034582646,10,2,4,0,0,0,10,8,1,3,0,0,0,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65935.04133114,33,1,52,50,56688.18182577,3,0,0,0,33.25,0,0,0,1,11.096425314088346,9.132039259925934,3,3,1,0,2,1,0,1,1,10,8,10,0,1,0,0,0,0,1.456666666666667,23,1,9.132039259925934,3.58351893845611
12,900663,12,52500.33058554,0,0,3,311,12,700,2,0,1,2,2.0426666666666655,2,1,1,19,1,2,3,100,0,1,150,3,52,8,8407.19008377,338,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,32.25,0,0,0,1,4005,25010,44093.14050177,52500.33058554,44093.14050177,10.868574745427319,10.694059505159137,13,1,2,0,0,0,13.5,3,1,2,0,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52500.33058554,41,1,52,40,44093.14050177,1,0,0,0,41.75,0,0,0,1,10.868574745427319,9.036842581058114,3,3,1,0,2,1,0,1,1,13,3,13.5,1,1,1,0,1,0,-2.543333333333333,28,0,9.036842581058114,3.9512437185814275
17,1302129,17,53507.93389146,0,0,3,312,15,813,2,0,1,2,-3.9573333333333345,2,1,1,23,1,2,2,3100,0,1,180,3,0,0,0,345,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,26.5,0,0,0,0,0,25490,53507.93389146,53507.93389146,53507.93389146,10.887585218925816,10.887585218925816,3,1,1,0,0,0,3.75,1,2,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53507.93389146,27,1,52,50,52909.66942857,2,0,0,0,27.5,0,0,0,1,10.887585218925816,6.394032901824307,3,3,1,0,2,1,0,1,1,3,1,3.75,1,0,0,0,0,0,1.456666666666667,23,1,0,0
39,3436181,39,38120.99174064,0,0,3,311,12,700,2,0,1,2,-6.9573333333333345,2,1,1,17,1,2,3,3900,0,1,150,0,0,0,0,246,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,18160,38120.99174064,38120.99174064,38120.99174064,10.548520373710938,10.548520373710938,5,1,1,0,0,0,5.75,2,1,3,0,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38120.99174064,26,1,50,40,0,2,0,0,0,26.5,0,0,0,1,10.548520373710938,10.548520373710938,3,3,1,0,2,1,0,1,1,5,2,5.75,1,1,1,0,1,0,-3.543333333333333,20,0,0,0
19,1243834,19,61757.68595868,0,0,3,311,12,700,2,0,1,2,-3.9573333333333345,2,1,1,21,1,2,2,1900,0,1,150,3,36,40,25830.33058197,398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,26.75,0,0,0,1,12305,29420,35927.355376709995,61757.68595868,35927.355376709995,11.030973715711083,10.48925427251994,2,2,4,0,0,0,2,1,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61757.68595868,25,1,48,30,34227.02479797,4,0,0,0,25,0,0,0,1,11.030973715711083,10.223055613856628,3,3,1,0,2,1,0,1,1,2,1,2,0,1,0,0,0,0,3.456666666666667,23,0,10.15930468438081,3.58351893845611
19,1232320,19,68244.13224054,0,0,4,400,18,817,2,0,1,2,2.0426666666666655,2,8,1,21,1,2,3,52100,0,1,220,3,0,0,0,439,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,32.25,0,0,1,0,0,32510,68244.13224054,68244.13224054,68244.13224054,11.130846734853606,11.130846734853606,6,2,3,0,0,0,6.25,1,2,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68244.13224054,35,1,52,40,68023.71901737001,2,0,0,0,35.5,0,0,1,1,11.130846734853606,5.395504071713138,3,3,1,0,2,1,0,1,1,6,1,6.25,0,0,0,1,1,0,5.456666666666667,29,1,0,0
36,3235686,36,32579.17355808,0,0,3,312,14,812,2,0,1,3,3.0426666666666655,2,1,1,21,1,3,3,3600,0,1,170,0,0,0,0,178,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,33.5,0,0,0,0,0,15520,32579.17355808,32579.17355808,32579.17355808,10.391428515292864,10.391428515292864,8,2,4,0,0,0,8,5,2,2,0,0,0,5.5,0,1,3,0,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32579.17355808,36,1,52,85,14074.95867957,1,0,0,0,36.75,0,0,0,1,10.391428515292864,9.825753816387625,3,4,1,0,3,0,1,1,1,8,0,8,0,0,0,1,1,0,4.456666666666667,28,1,0,0
46,3923617,46,55743.55372647,0,0,3,311,12,700,2,0,1,2,1.0426666666666655,2,1,1,19,1,2,4,600,0,1,150,6,16,40,2508.51239703,359,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,31.5,0,0,0,1,1195,26555,53235.041329440006,55743.55372647,53235.041329440006,10.928517054412154,10.882472130106816,11,1,4,0,0,0,11,9,1,4,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55743.55372647,40,1,52,40,50390.661163770004,1,0,0,0,40.75,0,0,0,1,10.928517054412154,8.585392359708125,3,3,1,0,2,1,0,1,1,11,9,11,1,1,1,0,1,0,-0.543333333333333,29,0,7.827445185921265,2.772588722239781
36,3235142,36,48291.48760977,0,0,3,311,12,700,2,0,1,6,4.0426666666666655,2,1,1,20,1,6,4,3600,0,1,150,0,0,0,0,192,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,34.5,0,0,0,0,0,23005,48291.48760977,48291.48760977,48291.48760977,10.785010584145223,10.785010584145223,13,1,2,0,0,0,13.5,12,1,4,0,0,0,12,11,1,4,0,0,0,11,9,2,1,0,0,0,9.75,6,1,1,0,0,0,6.75,1,1,1,0,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48291.48760977,38,1,52,48,48291.48760977,3,0,0,0,38.25,0,0,0,1,10.785010584145223,0,3,7,1,0,6,0,1,1,1,13,1,13.5,1,1,1,0,1,0,0.456666666666667,24,0,0,0
26,2199521,26,77249.58678720001,0,0,3,312,13,811,2,0,1,2,0.04266666666666552,2,1,1,20,1,2,4,2600,0,1,161,0,0,0,0,497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,30.75,0,0,0,0,0,36800,77249.58678720001,77249.58678720001,77249.58678720001,11.254796845712676,11.254796845712676,6,2,2,0,0,0,6.5,4,1,1,0,0,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77249.58678720001,34,1,52,40,77050.16529957,4,0,0,0,34,0,1,0,1,11.254796845712676,5.295420613156246,3,3,1,0,2,1,0,1,1,6,4,6.5,0,1,0,0,0,0,3.456666666666667,27,1,0,0
8,719108,8,15764.79339054,0,0,4,400,16,814,1,0,0,2,4.0426666666666655,2,1,4,20,1,2,2,2900,0,1,190,6,50,30,8197.27272837,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,34.75,0,0,0,1,3905,7510,7567.52066217,15764.79339054,7567.52066217,9.665534466313835,8.931620771274703,11,2,4,0,0,0,11,8,2,4,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,11,8,11,0,0,0,1,1,0,2.456666666666667,NA,1,9.011556783829441,3.912023005428146
26,2203907,26,57139.50413988,0,0,2,221,9,400,2,0,1,2,0.04266666666666552,2,1,1,15,1,2,1,2100,0,1,120,3,10,40,640.24793397,368,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0.5,30.5,0,0,0,1,305,27220,56499.25620591,57139.50413988,56499.25620591,10.953250997761112,10.941982752550711,14,2,1,0,0,0,14.75,11,1,1,0,0,0,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57139.50413988,35,1,50,32,53938.26447003,3,0,0,0,35.25,0,0,0,1,10.953250997761112,8.071293410597166,3,3,1,0,2,1,0,1,1,14,11,14.75,0,1,0,0,0,0,-5.543333333333333,20,0,6.461855498163065,2.302585092994046
